id,make,model,year,cylinders,fuelType,city08,highway08,comb08,co2TailpipeGpm,barrels08,displ,drive,trany
7872,Saab,900,1991,4,Regular,18,24,20,444.35,16.4805,2.1,Front-Wheel Drive,Manual 5-spd
7873,Saturn,SL,1991,4,Regular,23,32,26,341.8076923,12.67730769,1.9,Front-Wheel Drive,Automatic 4-spd
7874,Saturn,SL,1991,4,Regular,21,29,24,370.2916667,13.73375,1.9,Front-Wheel Drive,Automatic 4-spd
7875,Saturn,SL,1991,4,Regular,23,34,27,329.1481481,12.20777778,1.9,Front-Wheel Drive,Manual 5-spd
7876,Saturn,SL,1991,4,Regular,21,31,25,355.48,13.1844,1.9,Front-Wheel Drive,Manual 5-spd
7877,Subaru,Legacy,1991,4,Regular,19,26,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Automatic 4-spd
7878,Subaru,Legacy,1991,4,Regular,19,27,22,403.9545455,14.98227273,2.2,Front-Wheel Drive,Manual 5-spd
7879,Subaru,Legacy Turbo,1991,4,Premium,17,23,19,467.7368421,17.34789474,2.2,Front-Wheel Drive,Automatic 4-spd
788,Dodge,D100/D150 Pickup 2WD,1985,6,Regular,15,17,15,592.4666667,21.974,3.7,Rear-Wheel Drive,Automatic 3-spd
7880,Subaru,Legacy 4WD,1991,4,Regular,18,24,20,444.35,16.4805,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
7881,Subaru,Legacy 4WD,1991,4,Regular,18,24,20,444.35,16.4805,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd
7882,Subaru,Legacy 4WD Turbo,1991,4,Premium,16,22,18,493.7222222,18.31166667,2.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
7883,Subaru,Legacy 4WD Turbo,1991,4,Premium,17,23,19,467.7368421,17.34789474,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd
7884,Subaru,Loyale,1991,4,Regular,21,24,22,403.9545455,14.98227273,1.8,Front-Wheel Drive,Automatic 3-spd
7885,Subaru,Loyale,1991,4,Regular,22,29,25,355.48,13.1844,1.8,Front-Wheel Drive,Manual 5-spd
7886,Toyota,Camry,1991,4,Regular,21,28,24,370.2916667,13.73375,2,Front-Wheel Drive,Automatic 4-spd
7887,Toyota,Camry,1991,4,Regular,19,22,20,444.35,16.4805,2,4-Wheel or All-Wheel Drive,Automatic 4-spd
7888,Toyota,Camry,1991,4,Regular,21,29,24,370.2916667,13.73375,2,Front-Wheel Drive,Automatic 4-spd
7889,Toyota,Camry,1991,4,Regular,23,31,26,341.8076923,12.67730769,2,Front-Wheel Drive,Manual 5-spd
789,Dodge,D100/D150 Pickup 2WD,1985,6,Regular,16,20,18,493.7222222,18.31166667,3.7,Rear-Wheel Drive,Manual 4-spd
7890,Toyota,Camry,1991,6,Regular,16,23,19,467.7368421,17.34789474,2.5,Front-Wheel Drive,Automatic 4-spd
7891,Toyota,Camry,1991,6,Regular,17,23,19,467.7368421,17.34789474,2.5,Front-Wheel Drive,Manual 5-spd
7892,Toyota,Cressida,1991,6,Premium,17,22,19,467.7368421,17.34789474,3,Rear-Wheel Drive,Automatic 4-spd
7893,Volkswagen,Golf/GTI,1991,4,Regular,21,26,23,386.3913043,14.33086957,1.8,Front-Wheel Drive,Automatic 3-spd
7894,Volkswagen,Golf/GTI,1991,4,Regular,22,29,25,355.48,13.1844,1.8,Front-Wheel Drive,Manual 5-spd
7895,Volkswagen,GTI 16v,1991,4,Regular,19,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Manual 5-spd
7896,Volkswagen,Jetta,1991,4,Diesel,31,39,34,299.4117647,11.24073529,1.6,Front-Wheel Drive,Manual 5-spd
7897,Volkswagen,Jetta,1991,4,Diesel,31,36,33,308.4848485,11.58136364,1.6,Front-Wheel Drive,Manual 5-spd
7898,Volkswagen,Jetta,1991,4,Regular,21,26,23,386.3913043,14.33086957,1.8,Front-Wheel Drive,Automatic 3-spd
7899,Volkswagen,Jetta,1991,4,Regular,22,29,25,355.48,13.1844,1.8,Front-Wheel Drive,Manual 5-spd
79,Chrysler,Laser,1985,4,Regular,20,24,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Automatic 3-spd
790,Dodge,D100/D150 Pickup 2WD,1985,6,Regular,15,19,17,522.7647059,19.38882353,3.7,Rear-Wheel Drive,Manual 4-spd
7900,Volkswagen,Jetta GLI 16v,1991,4,Regular,19,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Manual 5-spd
7901,Volvo,Coupe,1991,4,Regular,17,20,18,493.7222222,18.31166667,2.3,Rear-Wheel Drive,Automatic 4-spd
7902,Volvo,240,1991,4,Regular,18,23,20,444.35,16.4805,2.3,Rear-Wheel Drive,Automatic 4-spd
7903,Volvo,240,1991,4,Regular,19,26,21,423.1904762,15.69571429,2.3,Rear-Wheel Drive,Manual 5-spd
7904,Wallace Environmental,Wetl 300 E,1991,6,Premium,15,16,15,592.4666667,21.974,2.9,Rear-Wheel Drive,Automatic 4-spd
7905,Wallace Environmental,Wetl 412,1991,12,Premium,8,13,10,888.7,32.961,4.9,Rear-Wheel Drive,Manual 5-spd
7906,Audi,V8,1991,8,Regular,14,19,15,592.4666667,21.974,3.6,4-Wheel or All-Wheel Drive,Automatic 4-spd
7907,Audi,V8,1991,8,Regular,13,19,15,592.4666667,21.974,3.6,4-Wheel or All-Wheel Drive,Manual 5-spd
7908,Audi,100,1991,5,Regular,16,22,18,493.7222222,18.31166667,2.3,Front-Wheel Drive,Automatic 4-spd
7909,Audi,100 quattro,1991,5,Regular,16,22,18,493.7222222,18.31166667,2.3,4-Wheel or All-Wheel Drive,Manual 5-spd
791,Dodge,D100/D150 Pickup 2WD,1985,6,Regular,14,18,15,592.4666667,21.974,3.7,Rear-Wheel Drive,Manual 4-spd
7910,Audi,200,1991,5,Regular,16,20,18,493.7222222,18.31166667,2.2,Front-Wheel Drive,Automatic 3-spd
7911,Audi,200 quattro 20v,1991,5,Regular,16,22,18,493.7222222,18.31166667,2.2,4-Wheel or All-Wheel Drive,Manual 5-spd
7912,BMW,735i,1991,6,Regular,15,20,16,555.4375,20.600625,3.4,Rear-Wheel Drive,Automatic 4-spd
7913,BMW,735i,1991,6,Regular,14,21,16,555.4375,20.600625,3.4,Rear-Wheel Drive,Manual 5-spd
7914,BMW,735il,1991,6,Regular,15,20,16,555.4375,20.600625,3.4,Rear-Wheel Drive,Automatic 4-spd
7915,BMW,750il,1991,12,Regular,11,17,13,683.6153846,25.35461538,5,Rear-Wheel Drive,Automatic 4-spd
7916,Buick,Century,1991,4,Regular,19,28,22,403.9545455,14.98227273,2.5,Front-Wheel Drive,Automatic 3-spd
7917,Buick,Century,1991,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 3-spd
7918,Buick,Century,1991,6,Regular,17,27,20,444.35,16.4805,3.3,Front-Wheel Drive,Automatic 4-spd
7919,Buick,Regal,1991,6,Regular,17,28,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 4-spd
792,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,11,13,12,740.5833333,27.4675,5.2,Rear-Wheel Drive,Automatic 3-spd
7920,Buick,Regal,1991,6,Regular,17,26,20,444.35,16.4805,3.8,Front-Wheel Drive,Automatic 4-spd
7921,Buick,Riviera,1991,6,Regular,16,24,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
7922,Cadillac,Eldorado,1991,8,Premium,15,24,18,493.7222222,18.31166667,4.9,Front-Wheel Drive,Automatic 4-spd
7923,Cadillac,Seville,1991,8,Premium,15,24,18,493.7222222,18.31166667,4.9,Front-Wheel Drive,Automatic 4-spd
7924,Chevrolet,Corsica,1991,4,Regular,21,28,24,370.2916667,13.73375,2.2,Front-Wheel Drive,Automatic 3-spd
7925,Chevrolet,Corsica,1991,4,Regular,21,30,24,370.2916667,13.73375,2.2,Front-Wheel Drive,Manual 5-spd
7926,Chevrolet,Corsica,1991,6,Regular,18,25,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 3-spd
7927,Chevrolet,Corsica,1991,6,Regular,17,26,20,444.35,16.4805,3.1,Front-Wheel Drive,Manual 5-spd
7928,Chevrolet,Lumina,1991,4,Regular,18,26,21,423.1904762,15.69571429,2.5,Front-Wheel Drive,Automatic 3-spd
7929,Chevrolet,Lumina,1991,6,Regular,17,24,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 3-spd
793,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,11,14,12,740.5833333,27.4675,5.2,Rear-Wheel Drive,Automatic 3-spd
7930,Chevrolet,Lumina,1991,6,Regular,17,28,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 4-spd
7931,Chevrolet,Lumina,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Automatic 4-spd
7932,Chevrolet,Lumina,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Manual 5-spd
7933,Chrysler,New Yorker,1991,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 4-spd
7934,CX Automotive,XM v6,1991,6,Premium,14,20,16,555.4375,20.600625,3,Front-Wheel Drive,Manual 5-spd
7935,Nissan,Maxima,1991,6,Premium,17,24,19,467.7368421,17.34789474,3,Front-Wheel Drive,Automatic 4-spd
7936,Nissan,Maxima,1991,6,Premium,18,24,20,444.35,16.4805,3,Front-Wheel Drive,Manual 5-spd
7937,Dodge,Dynasty,1991,4,Regular,18,24,20,444.35,16.4805,2.5,Front-Wheel Drive,Automatic 3-spd
7938,Dodge,Dynasty,1991,6,Regular,18,24,20,444.35,16.4805,3,Front-Wheel Drive,Automatic 4-spd
7939,Dodge,Dynasty,1991,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 4-spd
794,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,12,15,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Automatic 3-spd
7940,Dodge,Spirit,1991,4,Premium,17,25,20,444.35,16.4805,2.2,Front-Wheel Drive,Manual 5-spd
7941,Dodge,Spirit,1991,4,Regular,20,25,22,403.9545455,14.98227273,2.5,Front-Wheel Drive,Automatic 3-spd
7942,Dodge,Spirit,1991,4,Premium,17,22,19,467.7368421,17.34789474,2.5,Front-Wheel Drive,Automatic 3-spd
7943,Dodge,Spirit,1991,4,Regular,21,31,25,355.48,13.1844,2.5,Front-Wheel Drive,Manual 5-spd
7944,Dodge,Spirit,1991,4,Premium,18,24,20,444.35,16.4805,2.5,Front-Wheel Drive,Manual 5-spd
7945,Dodge,Spirit,1991,6,Regular,18,24,20,444.35,16.4805,3,Front-Wheel Drive,Automatic 4-spd
7946,Ford,Taurus,1991,6,Regular,18,26,21,423.1904762,15.69571429,3,Front-Wheel Drive,Automatic 4-spd
7947,Ford,Taurus SHO,1991,6,Premium,16,24,19,467.7368421,17.34789474,3,Front-Wheel Drive,Manual 5-spd
7948,Ford,Taurus,1991,6,Regular,16,26,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
7949,Ford,Thunderbird,1991,6,Regular,17,24,20,444.35,16.4805,3.8,Rear-Wheel Drive,Automatic 4-spd
795,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,12,17,14,634.7857143,23.54357143,5.2,Rear-Wheel Drive,Manual 4-spd
7950,Ford,Thunderbird,1991,6,Premium,15,21,18,493.7222222,18.31166667,3.8,Rear-Wheel Drive,Automatic 4-spd
7951,Ford,Thunderbird,1991,6,Premium,15,22,18,493.7222222,18.31166667,3.8,Rear-Wheel Drive,Manual 5-spd
7952,Ford,Thunderbird,1991,8,Regular,16,22,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
7953,Mercedes-Benz,300SEL,1991,6,Regular,14,16,15,592.4666667,21.974,3,Rear-Wheel Drive,Automatic 4-spd
7954,BMW,735i Luxury,1991,6,Regular,11,15,13,683.6153846,25.35461538,3.4,Rear-Wheel Drive,Automatic 4-spd
7955,Hyundai,Sonata,1991,4,Regular,18,24,20,444.35,16.4805,2.4,Front-Wheel Drive,Automatic 4-spd
7956,Hyundai,Sonata,1991,4,Regular,18,26,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Manual 5-spd
7957,Hyundai,Sonata,1991,6,Regular,16,22,18,493.7222222,18.31166667,3,Front-Wheel Drive,Automatic 4-spd
7958,Infiniti,Q45,1991,8,Premium,15,20,17,522.7647059,19.38882353,4.5,Rear-Wheel Drive,Automatic 4-spd
7959,Infiniti,Q45 Full-Active Suspension,1991,8,Premium,13,17,15,592.4666667,21.974,4.5,Rear-Wheel Drive,Automatic 4-spd
796,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,11,17,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Manual 4-spd
7960,BMW,525i,1991,6,Premium,15,17,15,592.4666667,21.974,2.5,Rear-Wheel Drive,Automatic 4-spd
7961,Import Trade Services,ITS 520,1991,6,Premium,15,17,15,592.4666667,21.974,2.5,Rear-Wheel Drive,Automatic 4-spd
7962,BMW,735il,1991,6,Regular,11,17,14,634.7857143,23.54357143,3.4,Rear-Wheel Drive,Automatic 4-spd
7963,Mercedes-Benz,260E,1991,6,Regular,15,17,16,555.4375,20.600625,2.6,Rear-Wheel Drive,Automatic 4-spd
7964,Mercedes-Benz,300E,1991,6,Regular,15,16,15,592.4666667,21.974,3,Rear-Wheel Drive,Automatic 4-spd
7965,Porsche,928 S4,1991,8,Regular,14,18,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Automatic 4-spd
7966,Mercedes-Benz,230E,1991,4,Regular,16,18,17,522.7647059,19.38882353,2,Rear-Wheel Drive,Automatic 4-spd
7967,Mercedes-Benz,420 SE,1991,8,Premium,11,15,13,683.6153846,25.35461538,4.2,Rear-Wheel Drive,Automatic 4-spd
7968,Lexus,LS 400,1991,8,Premium,16,21,18,493.7222222,18.31166667,4,Rear-Wheel Drive,Automatic 4-spd
7969,Mercury,Cougar,1991,6,Regular,17,24,20,444.35,16.4805,3.8,Rear-Wheel Drive,Automatic 4-spd
797,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,10,13,11,807.9090909,29.96454545,5.2,Rear-Wheel Drive,Manual 4-spd
7970,Mercury,Cougar,1991,8,Regular,16,22,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
7971,Lincoln,Mark VII,1991,8,Regular,15,22,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
7972,Mercury,Sable,1991,6,Regular,18,26,21,423.1904762,15.69571429,3,Front-Wheel Drive,Automatic 4-spd
7973,Mercury,Sable,1991,6,Regular,16,26,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
7974,Mazda,626/MX-6,1991,4,Premium,17,23,19,467.7368421,17.34789474,2.2,Front-Wheel Drive,Automatic 4-spd
7975,Mazda,626/MX-6,1991,4,Regular,19,26,22,403.9545455,14.98227273,2.2,Front-Wheel Drive,Automatic 4-spd
7976,Mazda,626/MX-6,1991,4,Premium,18,26,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Manual 5-spd
7977,Mazda,626/MX-6,1991,4,Regular,21,29,24,370.2916667,13.73375,2.2,Front-Wheel Drive,Manual 5-spd
7978,Mazda,929,1991,6,Regular,17,21,18,493.7222222,18.31166667,3,Rear-Wheel Drive,Automatic 4-spd
7979,Mazda,929,1991,6,Regular,16,20,18,493.7222222,18.31166667,3,Rear-Wheel Drive,Automatic 4-spd
798,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,11,14,12,740.5833333,27.4675,5.2,Rear-Wheel Drive,Manual 4-spd
7980,Mercedes-Benz,300SEL,1991,6,Premium,15,19,16,555.4375,20.600625,3,Rear-Wheel Drive,Automatic 4-spd
7981,Mercedes-Benz,350SDL Turbo,1991,6,Diesel,19,23,21,484.7619048,18.19928571,3.5,Rear-Wheel Drive,Automatic 4-spd
7982,Mercedes-Benz,420SEL,1991,8,Premium,14,17,15,592.4666667,21.974,4.2,Rear-Wheel Drive,Automatic 4-spd
7983,Mercedes-Benz,560SEL,1991,8,Premium,12,16,14,634.7857143,23.54357143,5.6,Rear-Wheel Drive,Automatic 4-spd
7984,Oldsmobile,Cutlass Ciera,1991,4,Regular,19,28,22,403.9545455,14.98227273,2.5,Front-Wheel Drive,Automatic 3-spd
7985,Oldsmobile,Cutlass Ciera,1991,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 3-spd
7986,Oldsmobile,Cutlass Ciera,1991,6,Regular,17,27,20,444.35,16.4805,3.3,Front-Wheel Drive,Automatic 4-spd
7987,Oldsmobile,Cutlass Supreme,1991,4,Regular,19,26,21,423.1904762,15.69571429,2.3,Front-Wheel Drive,Automatic 3-spd
7988,Oldsmobile,Cutlass Supreme,1991,6,Regular,17,27,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 4-spd
7989,Oldsmobile,Cutlass Supreme,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Automatic 4-spd
799,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,10,12,11,807.9090909,29.96454545,5.9,Rear-Wheel Drive,Automatic 3-spd
7990,Oldsmobile,Cutlass Supreme,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Manual 5-spd
7991,Oldsmobile,Trofeo/Toronado,1991,6,Regular,16,24,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
7992,Plymouth,Acclaim,1991,4,Regular,20,26,22,403.9545455,14.98227273,2.5,Front-Wheel Drive,Automatic 3-spd
7993,Plymouth,Acclaim,1991,4,Regular,21,31,25,355.48,13.1844,2.5,Front-Wheel Drive,Manual 5-spd
7994,Plymouth,Acclaim,1991,6,Regular,18,24,20,444.35,16.4805,3,Front-Wheel Drive,Automatic 4-spd
7995,Pontiac,Grand Prix,1991,4,Regular,19,26,21,423.1904762,15.69571429,2.3,Front-Wheel Drive,Automatic 3-spd
7996,Pontiac,Grand Prix,1991,6,Regular,17,28,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 4-spd
7997,Pontiac,Grand Prix,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Automatic 4-spd
7998,Pontiac,Grand Prix,1991,6,Regular,15,24,18,493.7222222,18.31166667,3.4,Front-Wheel Drive,Manual 5-spd
7999,Pontiac,6000,1991,4,Regular,19,28,22,403.9545455,14.98227273,2.5,Front-Wheel Drive,Automatic 3-spd
8,Nissan,300ZX,1985,6,Regular,17,23,19,467.7368421,17.34789474,3,Rear-Wheel Drive,Manual 5-spd
80,Chrysler,Laser,1985,4,Premium,18,22,19,467.7368421,17.34789474,2.2,Front-Wheel Drive,Automatic 3-spd
800,Dodge,D100/D150 Pickup 2WD,1985,8,Regular,8,12,10,888.7,32.961,5.9,Rear-Wheel Drive,Manual 4-spd
8000,Pontiac,6000,1991,6,Regular,18,25,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 3-spd
8001,Pontiac,6000,1991,6,Regular,17,28,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 4-spd
8002,Rolls-Royce,Eight/Mulsanne S,1991,8,Premium,9,12,10,888.7,32.961,6.8,Rear-Wheel Drive,Automatic 3-spd
8003,Rolls-Royce,Turbo R,1991,8,Premium,9,12,10,888.7,32.961,6.8,Rear-Wheel Drive,Automatic 3-spd
8004,Rolls-Royce,Silver Spirit II/Silver Spur,1991,8,Premium,9,12,10,888.7,32.961,6.8,Rear-Wheel Drive,Automatic 3-spd
8005,Volkswagen,Passat,1991,4,Regular,18,26,21,423.1904762,15.69571429,2,Front-Wheel Drive,Automatic 4-spd
8006,Volkswagen,Passat,1991,4,Regular,18,27,21,423.1904762,15.69571429,2,Front-Wheel Drive,Manual 5-spd
8007,Volvo,740,1991,4,Regular,17,20,18,493.7222222,18.31166667,2.3,Rear-Wheel Drive,Automatic 4-spd
8008,Volvo,740,1991,4,Regular,18,24,20,444.35,16.4805,2.3,Rear-Wheel Drive,Automatic 4-spd
8009,Volvo,740,1991,4,Regular,18,24,20,444.35,16.4805,2.3,Rear-Wheel Drive,Manual 5-spd
801,Dodge,D250 Pickup 2WD,1985,6,Regular,15,17,15,592.4666667,21.974,3.7,Rear-Wheel Drive,Automatic 3-spd
8010,Volvo,740,1991,4,Regular,19,26,22,403.9545455,14.98227273,2.3,Rear-Wheel Drive,Manual 5-spd
8011,Volvo,940 GLE 16-Valve,1991,4,Regular,16,22,18,493.7222222,18.31166667,2.3,Rear-Wheel Drive,Automatic 4-spd
8012,Volvo,940 SE,1991,4,Regular,17,20,18,493.7222222,18.31166667,2.3,Rear-Wheel Drive,Automatic 4-spd
8013,Volvo,940 Turbo,1991,4,Regular,17,20,18,493.7222222,18.31166667,2.3,Rear-Wheel Drive,Automatic 4-spd
8014,Buick,LeSabre,1991,6,Regular,17,26,20,444.35,16.4805,3.8,Front-Wheel Drive,Automatic 4-spd
8015,Buick,Park Avenue,1991,6,Regular,16,24,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
8016,Cadillac,Brougham,1991,8,Regular,15,23,17,522.7647059,19.38882353,5,Rear-Wheel Drive,Automatic 4-spd
8017,Cadillac,Brougham,1991,8,Regular,14,20,16,555.4375,20.600625,5.7,Rear-Wheel Drive,Automatic 4-spd
8018,Cadillac,Fleetwood/DeVille,1991,8,Premium,15,24,18,493.7222222,18.31166667,4.9,Front-Wheel Drive,Automatic 4-spd
8019,Chevrolet,Caprice,1991,8,Regular,15,24,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
802,Dodge,D250 Pickup 2WD,1985,6,Regular,13,14,13,683.6153846,25.35461538,3.7,Rear-Wheel Drive,Manual 4-spd
8020,Chevrolet,Caprice,1991,8,Regular,13,19,15,592.4666667,21.974,5.7,Rear-Wheel Drive,Automatic 4-spd
8021,Chrysler,New Yorker Fifth Avenue/Imperial,1991,6,Regular,16,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 4-spd
8022,Chrysler,New Yorker Fifth Avenue/Imperial,1991,6,Regular,15,23,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 4-spd
8023,Dodge,Monaco,1991,6,Regular,16,24,19,467.7368421,17.34789474,3,Front-Wheel Drive,Automatic 4-spd
8024,Eagle,Premier,1991,6,Regular,16,24,19,467.7368421,17.34789474,3,Front-Wheel Drive,Automatic 4-spd
8025,Ford,LTD Crown Victoria,1991,8,Regular,15,22,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
8026,Ford,LTD Crown Victoria,1991,8,Regular,11,17,14,634.7857143,23.54357143,5.8,Rear-Wheel Drive,Automatic 4-spd
8027,Mercedes-Benz,300SEL,1991,6,Regular,15,16,15,592.4666667,21.974,3,Rear-Wheel Drive,Automatic 4-spd
8028,Mercedes-Benz,300SEL,1991,6,Premium,15,16,15,592.4666667,21.974,3,Rear-Wheel Drive,Automatic 4-spd
8029,Lincoln,Continental,1991,6,Regular,15,22,18,493.7222222,18.31166667,3.8,Front-Wheel Drive,Automatic 4-spd
803,Dodge,D250 Pickup 2WD,1985,8,Regular,11,13,12,740.5833333,27.4675,5.2,Rear-Wheel Drive,Automatic 3-spd
8030,Mercury,Grand Marquis,1991,8,Regular,15,22,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
8031,Lincoln,Town Car,1991,8,Regular,15,22,18,493.7222222,18.31166667,4.6,Rear-Wheel Drive,Automatic 4-spd
8032,BMW,750i,1991,12,Premium,11,15,12,740.5833333,27.4675,5,Rear-Wheel Drive,Automatic 4-spd
8033,BMW,750il,1991,12,Premium,11,15,12,740.5833333,27.4675,5,Rear-Wheel Drive,Automatic 4-spd
8034,Oldsmobile,Eighty-Eight,1991,6,Regular,17,26,20,444.35,16.4805,3.8,Front-Wheel Drive,Automatic 4-spd
8035,Oldsmobile,Ninety-Eight/Touring,1991,6,Regular,16,24,19,467.7368421,17.34789474,3.8,Front-Wheel Drive,Automatic 4-spd
8036,Pontiac,Bonneville,1991,6,Regular,17,26,20,444.35,16.4805,3.8,Front-Wheel Drive,Automatic 4-spd
8037,Saab,9000,1991,4,Regular,15,22,18,493.7222222,18.31166667,2.3,Front-Wheel Drive,Automatic 4-spd
8038,Saab,9000,1991,4,Regular,15,23,18,493.7222222,18.31166667,2.3,Front-Wheel Drive,Automatic 4-spd
8039,Saab,9000,1991,4,Regular,17,23,19,467.7368421,17.34789474,2.3,Front-Wheel Drive,Manual 5-spd
804,Dodge,D250 Pickup 2WD,1985,8,Regular,11,12,11,807.9090909,29.96454545,5.2,Rear-Wheel Drive,Automatic 3-spd
8040,Saab,9000,1991,4,Regular,18,24,20,444.35,16.4805,2.3,Front-Wheel Drive,Manual 5-spd
8041,Chevrolet,Cavalier Wagon,1991,4,Regular,21,28,24,370.2916667,13.73375,2.2,Front-Wheel Drive,Automatic 3-spd
8042,Chevrolet,Cavalier Wagon,1991,4,Regular,21,30,24,370.2916667,13.73375,2.2,Front-Wheel Drive,Manual 5-spd
8043,Chevrolet,Cavalier Wagon,1991,6,Regular,18,25,20,444.35,16.4805,3.1,Front-Wheel Drive,Automatic 3-spd
8044,Dodge,Colt Vista,1991,4,Regular,19,22,20,444.35,16.4805,2,Front-Wheel Drive,Automatic 3-spd
8045,Dodge,Colt Vista,1991,4,Regular,19,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Manual 5-spd
8046,Ford,Escort Wagon,1991,4,Regular,22,30,25,355.48,13.1844,1.9,Front-Wheel Drive,Automatic 4-spd
8047,Ford,Escort Wagon,1991,4,Regular,25,33,28,317.3928571,11.77178571,1.9,Front-Wheel Drive,Manual 5-spd
8048,Honda,Accord Wagon,1991,4,Regular,18,24,20,444.35,16.4805,2.2,Front-Wheel Drive,Automatic 4-spd
8049,Honda,Accord Wagon,1991,4,Regular,19,25,22,403.9545455,14.98227273,2.2,Front-Wheel Drive,Manual 5-spd
805,Dodge,D250 Pickup 2WD,1985,8,Regular,10,13,11,807.9090909,29.96454545,5.2,Rear-Wheel Drive,Manual 4-spd
8050,Honda,Civic Wagon,1991,4,Regular,24,29,26,341.8076923,12.67730769,1.5,Front-Wheel Drive,Automatic 4-spd
8051,Honda,Civic Wagon,1991,4,Regular,27,32,29,306.4482759,11.36586207,1.5,Front-Wheel Drive,Manual 5-spd
8052,Honda,Civic Wagon 4WD,1991,4,Regular,22,25,23,386.3913043,14.33086957,1.6,4-Wheel or All-Wheel Drive,Automatic 4-spd
8053,Honda,Civic Wagon 4WD,1991,4,Regular,21,24,22,403.9545455,14.98227273,1.6,4-Wheel or All-Wheel Drive,Manual 5-spd
8054,Mercury,Tracer Wagon,1991,4,Regular,22,30,25,355.48,13.1844,1.9,Front-Wheel Drive,Automatic 4-spd
8055,Mercury,Tracer Wagon,1991,4,Regular,25,33,28,317.3928571,11.77178571,1.9,Front-Wheel Drive,Manual 5-spd
8056,Mitsubishi,Space Wagon,1991,4,Regular,19,22,20,444.35,16.4805,2,Front-Wheel Drive,Automatic 3-spd
8057,Plymouth,Colt Vista,1991,4,Regular,19,22,20,444.35,16.4805,2,Front-Wheel Drive,Automatic 3-spd
8058,Plymouth,Colt Vista,1991,4,Regular,19,26,22,403.9545455,14.98227273,2,Front-Wheel Drive,Manual 5-spd
8059,Subaru,Legacy Wagon,1991,4,Regular,18,25,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Automatic 4-spd
806,Dodge,D250 Pickup 2WD,1985,8,Regular,10,13,11,807.9090909,29.96454545,5.2,Rear-Wheel Drive,Manual 4-spd
